171,8.93,168
172,10.07,172
173,11.17,177
174,12.25,181
175,13.26,185
176,14.19,189
177,15.01,192
178,15.74,195
179,16.38,198
180,16.90,200
181,17.28,201
182,17.51,202
183,17.64,203
184,17.69,203
185,17.57,202
186,17.31,201
187,16.96,200
188,16.48,198
189,15.86,195
190,15.15,193
191,14.31,189
192,13.39,186
193,12.35,181
194,11.23,177
195,10.02,172
196,8.72,167
197,7.36,161
198,5.92,156
199,4.42,150
200,2.88,144
201,1.30,137
202,-0.32,131
203,-1.98,124
204,-3.67,117
205,-5.37,111
206,-7.06,104
207,-8.76,97
208,-10.46,90
209,-12.13,83
210,-13.76,77
211,-15.37,71
212,-16.94,64
213,-18.45,58
214,-19.92,52
215,-21.29,47
216,-22.63,41
217,-23.88,36
218,-25.03,32
219,-26.11,28
220,-27.08,24
221,-27.94,20
222,-28.69,17
223,-29.33,15
224,-29.83,13
225,-30.20,11
226,-30.44,10
227,-30.55,10
228,-30.49,10
229,-30.32,11
230,-29.99,12
231,-29.47,14
232,-28.80,17
233,-27.98,20
234,-27.03,24
235,-25.92,28
236,-24.65,33
237,-23.22,39
238,-21.62,46
239,-19.91,52
240,-18.06,60
241,-16.06,68
242,-13.92,76
243,-11.66,85
244,-9.29,95
245,-6.79,105
246,-4.16,115
247,-1.46,126
248,1.32,137
249,4.16,149
250,7.05,160
251,9.94,172
252,12.83,183
253,15.70,195
254,18.51,206
255,21.24,217
256,23.92,228
257,26.44,238
258,28.82,247
259,31.06,255
260,33.14,255
261,34.98,255
262,36.60,255
263,38.00,255
264,39.17,255
265,40.08,255
266,40.75,255
267,41.16,255
268,41.31,255
269,41.22,255
270,40.89,255
271,40.32,255
272,39.52,255
273,38.51,255
274,37.29,255
275,35.82,255
276,34.22,255
277,32.41,255
278,30.43,254
279,28.32,245
280,26.03,236
281,23.61,226
282,21.06,216
283,18.38,206
284,15.60,194
285,12.73,183
286,9.77,171
287,6.74,159
288,3.65,147
289,0.52,134
290,-2.64,121
291,-5.84,109
292,-9.03,96
293,-12.20,83
294,-15.36,71
295,-18.50,58
296,-21.59,46
297,-24.64,33
298,-27.66,21
299,-30.56,10
300,-33.43,0
301,-36.15,0
302,-38.79,0
303,-41.34,0
304,-43.75,0
305,-46.04,0
306,-48.16,0
307,-50.16,0
308,-51.99,0
309,-53.67,0
310,-55.24,0
311,-56.65,0
312,-57.88,0
313,-58.90,0
314,-59.79,0
315,-60.56,0
316,-61.17,0
317,-61.62,0
318,-61.92,0
319,-62.07,0
320,-62.07,0
321,-61.91,0
322,-61.61,0
323,-61.14,0
324,-60.52,0
325,-59.79,0
326,-58.91,0
327,-57.87,0
328,-56.72,0
329,-55.42,0
330,-53.98,0
331,-52.41,0
332,-50.67,0
333,-48.79,0
334,-46.75,0
335,-44.55,0
336,-42.19,0
337,-39.65,0
338,-36.95,0
339,-34.05,0
340,-30.96,8
341,-27.71,21
342,-24.28,35
343,-20.69,49
344,-16.92,64
345,-12.99,80
346,-8.89,96
347,-4.63,113
348,-0.22,131
349,4.31,149
350,8.99,168
351,13.74,187
352,18.53,206
353,23.38,226
354,28.19,245
355,32.95,255
356,37.62,255
357,42.16,255
358,46.47,255
359,50.54,255
360,53.71,255
361,56.07,255
362,57.10,255
363,56.87,255
364,55.47,255
365,53.23,255
366,50.58,255
367,48.04,255
368,44.90,255
369,41.61,255
370,38.50,255
371,35.30,255
372,31.73,255
373,28.12,244
374,24.46,230
375,20.66,215
376,16.78,199
377,12.83,183
378,8.84,167
379,4.79,151
380,0.72,135
381,-3.38,118
382,-7.52,102
383,-11.70,85
384,-15.86,69
385,-19.96,52
386,-24.04,36
387,-28.10,20
388,-32.08,4
389,-35.93,0
390,-39.74,0
391,-43.40,0
392,-46.98,0
393,-50.44,0
394,-53.79,0
395,-57.03,0
396,-60.14,0
397,-63.10,0
398,-65.93,0
399,-68.63,0
400,-71.19,0
401,-73.57,0
402,-75.79,0
403,-77.84,0
404,-79.79,0
405,-81.64,0
406,-83.43,0
407,-85.16,0
408,-86.80,0
409,-88.35,0
410,-89.83,0
411,-91.24,0
412,-92.55,0
413,-93.79,0
414,-94.98,0
415,-96.08,0
416,-97.12,0
417,-98.10,0
418,-99.02,0
419,-99.87,0
420,-100.69,0
421,-101.44,0
422,-102.15,0
423,-102.80,0
424,-103.39,0
425,-103.93,0
426,-104.43,0
427,-104.89,0
428,-105.31,0
429,-105.68,0
430,-106.03,0
431,-106.35,0
432,-106.63,0
433,-106.90,0
434,-107.13,0
435,-107.33,0
436,-107.52,0
437,-107.70,0
438,-107.84,0
439,-107.97,0
440,-108.09,0
441,-108.20,0
442,-108.29,0
443,-108.35,0
444,-108.40,0
445,-108.44,0
446,-108.45,0
447,-108.45,0
448,-108.45,0
449,-108.41,0
450,-108.37,0
451,-108.31,0
452,-108.15,0
453,-107.82,0
454,-107.26,0
455,-106.52,0
456,-105.72,0
457,-104.90,0
458,-104.10,0
459,-103.33,0
460,-102.57,0
461,-101.82,0
462,-101.10,0
463,-100.40,0
464,-99.70,0
465,-99.03,0
466,-98.49,0
467,-98.10,0
468,-98.05,0
469,-98.14,0
470,-98.32,0
471,-98.53,0
472,-98.73,0
473,-98.88,0
474,-98.90,0
475,-98.78,0
476,-98.50,0
477,-98.17,0
478,-97.84,0
479,-97.55,0
480,-97.29,0
481,-97.04,0
482,-96.79,0
483,-96.56,0
484,-96.35,0
485,-96.15,0
486,-95.96,0
487,-95.79,0
488,-95.61,0
489,-95.44,0
490,-95.27,0
491,-95.06,0
492,-94.83,0
493,-94.58,0
494,-94.31,0
495,-94.04,0
496,-93.76,0
497,-93.49,0
498,-93.20,0
499,-92.90,0
500,-92.57,0
501,-92.22,0
502,-91.85,0
503,-91.46,0
504,-91.06,0
505,-90.66,0
506,-90.25,0
507,-89.85,0
508,-89.43,0
509,-89.02,0
510,-88.58,0
511,-88.15,0
512,-87.70,0
513,-87.24,0
514,-86.78,0
515,-86.30,0
516,-85.82,0
517,-85.33,0
518,-84.85,0
519,-84.37,0
520,-83.92,0
521,-83.46,0
522,-83.02,0
523,-82.56,0
524,-82.11,0
525,-81.65,0
526,-81.20,0
527,-80.74,0
528,-80.29,0
529,-79.85,0
530,-79.43,0
531,-79.00,0
532,-78.56,0
533,-78.11,0
534,-77.60,0
535,-77.07,0
536,-76.51,0
537,-75.94,0
538,-75.35,0
539,-74.77,0
540,-74.17,0
541,-73.55,0
542,-72.92,0
543,-72.26,0
544,-71.60,0
545,-70.96,0
546,-70.34,0
547,-69.75,0
548,-69.21,0
549,-68.71,0
550,-68.23,0
551,-67.76,0
552,-67.31,0
553,-66.85,0
554,-66.40,0
555,-65.94,0
556,-65.49,0
557,-65.05,0
558,-64.62,0
559,-64.20,0
560,-63.78,0
561,-63.35,0
562,-62.91,0
563,-62.47,0
564,-62.02,0
565,-61.57,0
566,-61.12,0
567,-60.67,0
568,-60.18,0
569,-59.69,0
570,-59.16,0
571,-58.61,0
