0,-22.55,21
1,-22.60,21
2,-22.66,21
3,-22.72,21
4,-22.78,20
5,-22.83,20
6,-22.89,20
7,-22.95,20
8,-23.01,20
9,-23.08,20
10,-23.15,20
11,-23.20,20
12,-23.26,19
13,-23.30,19
14,-23.34,19
15,-23.38,19
16,-23.42,19
17,-23.46,19
18,-23.49,19
19,-23.51,19
20,-23.52,19
21,-23.52,19
22,-23.51,19
23,-23.50,19
24,-23.48,19
25,-23.49,19
26,-23.50,19
27,-23.51,19
28,-23.52,19
29,-23.50,19
30,-23.49,19
31,-23.45,19
32,-23.43,19
33,-23.41,19
34,-23.40,19
35,-23.40,19
36,-23.38,19
37,-23.37,19
38,-23.34,19
39,-23.31,19
40,-23.28,19
41,-23.26,19
42,-23.23,20
43,-23.23,20
44,-23.22,20
45,-23.21,20
46,-23.21,20
47,-23.21,20
48,-23.19,20
49,-23.17,20
50,-23.16,20
51,-23.13,20
52,-23.13,20
53,-23.11,20
54,-23.10,20
55,-23.08,20
56,-23.07,20
57,-23.06,20
58,-23.05,20
59,-23.05,20
60,-23.05,20
61,-23.06,20
62,-23.05,20
63,-23.04,20
64,-23.02,20
65,-23.00,20
66,-22.97,20
67,-22.94,20
68,-22.91,20
69,-22.88,20
70,-22.85,20
71,-22.81,20
72,-22.77,20
73,-22.73,21
74,-22.71,21
75,-22.68,21
76,-22.66,21
77,-22.64,21
78,-22.62,21
79,-22.60,21
80,-22.56,21
81,-22.53,21
82,-22.48,21
83,-22.44,21
84,-22.39,21
85,-22.35,21
86,-22.33,21
87,-22.30,21
88,-22.28,21
89,-22.27,21
90,-22.24,22
91,-22.22,22
92,-22.19,22
93,-22.15,22
94,-22.10,22
95,-22.04,22
96,-21.98,22
97,-21.91,22
98,-21.84,22
99,-21.78,22
100,-21.73,23
101,-21.68,23
102,-21.64,23
103,-21.60,23
104,-21.55,23
105,-21.48,23
106,-21.42,23
107,-21.35,23
108,-21.28,23
109,-21.22,24
110,-21.15,24
111,-21.10,24
112,-21.04,24
113,-20.98,24
114,-20.92,24
115,-20.85,24
116,-20.79,24
117,-20.73,25
118,-20.67,25
119,-20.62,25
120,-20.58,25
121,-20.55,25
122,-20.52,25
123,-20.50,25
124,-20.48,25
125,-20.45,25
126,-20.43,25
127,-20.41,25
128,-20.38,25
129,-20.35,25
130,-20.31,25
131,-20.27,25
132,-20.21,26
133,-20.16,26
134,-20.12,26
135,-20.07,26
136,-19.99,26
137,-19.90,26
138,-19.77,26
139,-19.60,27
140,-19.38,27
141,-19.14,28
142,-18.83,28
143,-18.40,29
144,-17.83,30
145,-17.11,32
146,-16.25,33
147,-15.25,35
148,-14.09,38
149,-12.77,40
150,-11.32,43
151,-9.73,47
152,-8.02,50
153,-6.18,54
154,-4.23,58
155,-2.14,62
156,0.06,66
157,2.38,71
158,4.80,76
159,7.28,81
160,9.85,86
161,12.50,91
162,15.20,96
163,17.95,102
164,20.74,107
165,23.54,113
166,26.34,119
167,29.12,124
168,31.87,130
169,34.57,135
170,37.17,140
171,39.66,145
172,42.07,150
173,44.31,155
174,46.44,159
175,48.34,163
176,50.12,166
177,51.54,169
178,52.43,171
179,52.73,171
180,52.57,171
181,52.01,170
182,51.00,168
183,49.69,165
184,48.26,163
185,46.78,160
186,45.07,156
187,43.18,152
188,41.24,148
189,39.20,144
190,37.05,140
191,34.92,136
192,32.70,131
193,30.45,127
