0,-82.59,0
1,-82.61,0
2,-82.61,0
3,-82.61,0
4,-82.62,0
5,-82.62,0
6,-82.62,0
7,-82.63,0
8,-82.62,0
9,-82.62,0
10,-82.61,0
11,-82.60,0
12,-82.59,0
13,-82.57,0
14,-82.56,0
15,-82.55,0
16,-82.55,0
17,-82.54,0
18,-82.54,0
19,-82.54,0
20,-82.54,0
21,-82.54,0
22,-82.54,0
23,-82.54,0
24,-82.55,0
25,-82.56,0
26,-82.56,0
27,-82.58,0
28,-82.60,0
29,-82.62,0
30,-82.64,0
31,-82.67,0
32,-82.70,0
33,-82.72,0
34,-82.75,0
35,-82.77,0
36,-82.79,0
37,-82.82,0
38,-82.84,0
39,-82.87,0
40,-82.90,0
41,-82.92,0
42,-82.95,0
43,-82.98,0
44,-83.00,0
45,-83.03,0
46,-83.06,0
47,-83.09,0
48,-83.11,0
49,-83.14,0
50,-83.16,0
51,-83.19,0
52,-83.22,0
53,-83.25,0
54,-83.27,0
55,-83.28,0
56,-83.30,0
57,-83.31,0
58,-83.32,0
59,-83.33,0
60,-83.34,0
61,-83.35,0
62,-83.37,0
63,-83.38,0
64,-83.40,0
65,-83.42,0
66,-83.44,0
67,-83.46,0
68,-83.47,0
69,-83.48,0
70,-83.48,0
71,-83.48,0
72,-83.48,0
73,-83.48,0
74,-83.48,0
75,-83.47,0
76,-83.48,0
77,-83.48,0
78,-83.49,0
79,-83.49,0
80,-83.50,0
81,-83.49,0
82,-83.49,0
83,-83.48,0
84,-83.48,0
85,-83.47,0
86,-83.47,0
87,-83.46,0
88,-83.46,0
89,-83.46,0
90,-83.45,0
91,-83.44,0
92,-83.43,0
93,-83.41,0
94,-83.38,0
95,-83.35,0
96,-83.32,0
97,-83.28,0
98,-83.26,0
99,-83.22,0
100,-83.19,0
101,-83.14,0
102,-83.10,0
103,-83.06,0
104,-83.01,0
105,-82.93,0
106,-82.82,0
107,-82.64,0
108,-82.40,0
109,-82.06,0
110,-81.63,0
111,-81.12,0
112,-80.49,0
113,-79.78,0
114,-78.99,0
115,-78.10,0
116,-77.14,0
117,-76.09,0
118,-74.94,0
119,-73.69,0
120,-72.36,0
121,-70.93,0
122,-69.40,0
123,-67.77,0
124,-66.03,0
125,-64.18,0
126,-62.23,0
127,-60.15,0
128,-57.96,0
129,-55.65,0
130,-53.21,0
131,-50.63,0
132,-47.93,0
133,-45.07,0
134,-42.08,0
135,-38.92,0
136,-35.62,0
137,-32.16,0
138,-28.54,0
139,-24.76,0
140,-20.81,0
141,-16.70,62
142,-12.43,255
143,-7.99,2
144,-3.41,0
145,1.31,0
146,6.12,7
147,11.05,140
148,16.07,225
149,21.17,247
150,26.32,228
151,31.49,255
152,36.67,255
153,41.76,255
154,46.77,255
155,51.34,255
156,55.24,255
157,57.39,255
158,58.17,255
159,57.50,0
160,55.64,0
161,52.92,0
162,49.86,255
163,47.11,255
164,44.32,0
165,41.26,0
166,38.36,0
167,34.84,0
168,31.79,255
169,29.00,0
170,25.99,0
171,23.06,0
172,20.12,255
173,17.24,82
174,14.43,0
175,11.65,0
176,8.85,255
177,6.20,87
178,3.60,0
179,1.03,180
180,-1.43,80
181,-3.84,56
182,-6.18,217
183,-8.41,109
184,-10.62,15
185,-12.73,191
186,-14.81,80
187,-16.74,102
188,-18.69,147
189,-20.46,107
190,-22.30,50
191,-23.97,102
192,-25.75,53
193,-27.36,70
194,-29.02,14
195,-30.56,8
196,-32.08,0
197,-33.53,6
198,-34.90,14
199,-36.17,0
200,-37.34,12
201,-38.41,17
202,-39.34,0
203,-40.15,0
204,-40.81,0
205,-41.33,0
206,-41.73,38
207,-41.97,0
208,-42.07,0
209,-42.02,0
210,-41.80,0
211,-41.46,0
212,-41.00,0
213,-40.42,0
214,-39.71,0
215,-38.86,36
216,-37.85,115
217,-36.70,255
218,-35.37,131
219,-33.90,0
220,-32.32,0
221,-30.67,0
222,-28.92,0
223,-27.09,30
224,-25.11,21
225,-23.02,35
226,-20.83,94
